#名前,"性別(0=両,1=男,2=女)","タイプ(0=両方,1=剣士,2=ガンナー)",レア度,スロット数,入手時期／集☆（99=集入手不可）,入手時期／村☆（99=村入手不可）,初期防御力,最終防御力,火耐性,水耐性,雷耐性,氷耐性,龍耐性,スキル系統1,スキル値1,スキル系統2,スキル値2,スキル系統3,スキル値3,スキル系統4,スキル値4,スキル系統5,スキル値5,生産素材1,個数,生産素材2,個数,生産素材3,個数,生産素材4,個数
チェーンＳコート,0,2,4,1,4,99,11,59,3,3,-2,2,1,体力,1,調合成功率,1,腹減り,4,睡眠,-2,,,カブレライト鉱石,1,ドラグライト鉱石,1,大地の結晶,2,ドスヘラクレス,2
ハンターＳフォールド,0,1,4,2,4,99,26,102,0,2,-4,0,0,千里眼,3,調合成功率,1,狩人,1,毒,-1,,,上質な毛皮,2,なぞの頭骨,1,暖かい毛皮,5,ドラグライト鉱石,5
ハンターＳコート,0,2,4,2,4,99,13,59,1,3,-3,1,1,千里眼,3,調合成功率,3,狩人,1,毒,-1,,,上質な毛皮,2,なぞの頭骨,1,暖かい毛皮,5,ドラグライト鉱石,5
ボーンＳフォールド,0,1,4,0,4,99,27,103,2,0,-1,-3,0,KO,2,観察眼,2,笛,3,睡眠,-1,,,堅牢な骨,1,竜骨【中】,2,なぞの骨,10,,
ボーンＳコート,0,2,4,0,4,99,13,59,3,1,0,-2,1,KO,2,観察眼,2,笛,3,睡眠,-1,,,堅牢な骨,1,竜骨【中】,2,なぞの骨,10,,
アロイＳコイル,0,1,4,0,4,99,28,102,-1,2,-3,-2,0,防御,2,採取,-1,達人,1,風圧,1,,,カブレライト鉱石,2,レビテライト鉱石,1,ドラグライト鉱石,5,氷結晶,5
アロイＳコート,0,2,4,0,4,99,14,59,0,3,-2,-1,1,装填速度,3,採取,-1,散弾強化,1,散弾追加,2,,,カブレライト鉱石,2,レビテライト鉱石,1,ドラグライト鉱石,5,氷結晶,5
リノプロＳコイル,0,1,4,1,4,99,31,103,2,-1,-1,-1,1,砲術,3,KO,2,気絶,-2,耐泥耐雪,2,,,草食竜の堅殻,1,草食竜の頭殻,1,氷結晶,3,,
リノプロＳコート,0,2,4,1,4,99,15,60,3,0,0,0,2,砲術,3,KO,2,気絶,-2,耐泥耐雪,3,,,草食竜の堅殻,1,草食竜の頭殻,1,氷結晶,3,,
ブナハＳコイル,0,1,4,0,4,99,33,102,-5,-1,2,-1,3,攻撃,-1,特殊攻撃,1,納刀,2,麻痺,4,,,飛甲虫の堅殻,2,飛甲虫の羽,4,モンスターの濃汁,1,ドスヘラクレス,2
ブナハＳコート,0,2,4,0,4,99,16,60,-4,0,3,0,4,攻撃,-1,特殊攻撃,1,納刀,1,麻痺,4,,,飛甲虫の堅殻,2,飛甲虫の羽,4,モンスターの濃汁,1,ドスヘラクレス,2
ジャギィＳフォールド,0,1,4,0,4,99,36,103,-4,0,0,0,2,攻撃,2,研ぎ師,2,効果持続,-1,気絶,3,,,狗竜の上皮,4,王者のエリマキ,2,ジャギィの上鱗,4,ドラグライト鉱石,2
ジャギィＳコート,0,2,4,0,4,99,18,61,-3,1,1,1,3,装填速度,2,攻撃,2,効果持続,-1,気絶,2,,,狗竜の上皮,4,王者のエリマキ,2,ジャギィの上鱗,4,ドラグライト鉱石,2
ゲネポスＳフォールド,0,1,4,1,4,99,36,103,1,1,-3,-5,3,特殊攻撃,1,回復速度,-2,麻痺,5,,,,,ドスゲネポスの尾,2,ゲネポスの上鱗,4,麻痺袋,2,ドスヘラクレス,3
ゲネポスＳコート,0,2,4,1,4,99,18,61,2,2,-2,-4,4,特殊攻撃,1,回復速度,-2,麻痺,5,,,,,ドスゲネポスの尾,2,ゲネポスの上鱗,4,麻痺袋,2,ドスヘラクレス,3
ランゴフォールド,0,1,4,2,4,99,36,103,-5,-5,2,-4,2,特殊攻撃,1,毒,-2,麻痺,2,,,,,ランゴスタの薄羽,3,上質な腹袋,2,キラビートル,2,,
ランゴコート,0,2,4,2,4,99,18,61,-4,-4,3,-3,3,特殊攻撃,1,毒,-2,麻痺,2,,,,,ランゴスタの薄羽,3,上質な腹袋,2,キラビートル,2,,
ペッココイル,0,1,4,1,4,99,36,103,2,-1,0,-3,0,広域,4,笛,2,,,,,,,徹甲虫の堅殻,3,極彩色の羽根,2,へんなクチバシ,1,,
ペッココート,0,2,4,1,4,99,18,61,3,0,1,-2,1,広域,4,笛,2,,,,,,,徹甲虫の堅殻,3,極彩色の羽根,2,へんなクチバシ,1,,
コンガＳフォールド,0,1,4,1,4,99,38,103,-4,1,1,-1,3,細菌学,1,特殊攻撃,2,食いしん坊,3,腹減り,-2,,,桃毛獣の剛毛,3,桃毛獣の牙,3,強靭な鳥竜皮,2,上竜骨,2
コンガＳコート,0,2,4,1,4,99,19,61,-3,2,2,0,4,細菌学,1,特殊攻撃,2,食いしん坊,3,腹減り,-2,,,桃毛獣の剛毛,3,桃毛獣の牙,3,強靭な鳥竜皮,2,上竜骨,2
コンガＵフォールド,0,1,5,1,4,99,40,103,1,0,0,-4,3,底力,2,爆弾強化,2,腹減り,-1,,,,,緑毛獣の剛毛,3,緑毛獣の鋭牙,3,翼蛇竜の皮,4,上竜骨,2
コンガＵコート,0,2,5,1,4,99,20,61,2,1,1,-3,4,底力,2,爆弾強化,2,腹減り,-1,,,,,緑毛獣の剛毛,3,緑毛獣の鋭牙,3,翼蛇竜の皮,4,上竜骨,2
ランポスＳフォールド,0,1,4,1,4,99,38,103,0,0,0,-5,3,攻撃,3,千里眼,2,麻痺,-2,気絶,3,,,ランポスの上皮,3,鳴き袋,4,ランポスの上鱗,3,ドラグライト鉱石,2
ランポスＳコート,0,2,4,1,4,99,19,61,1,1,1,-4,4,攻撃,2,千里眼,2,麻痺,-2,気絶,3,,,ランポスの上皮,3,鳴き袋,4,ランポスの上鱗,3,ドラグライト鉱石,2
クロムメタルコイル,0,1,4,0,5,99,40,103,2,-2,0,0,0,胴系統倍化,1,,,,,,,,,堅竜骨,6,ノヴァクリスタル,1,,,,
クロムメタルコート,0,2,4,0,5,99,20,61,3,-1,1,1,1,胴系統倍化,1,,,,,,,,,堅竜骨,6,ノヴァクリスタル,1,,,,
ガレオスフォールド,0,1,4,1,4,99,40,103,-3,2,-4,2,0,千里眼,3,耐暑,3,腹減り,1,気絶,-1,,,砂竜の上鱗,2,砂竜の上ヒレ,1,ドラグライト鉱石,4,鉄鉱石,10
ガレオスコート,0,2,4,1,4,99,20,61,-2,3,-3,3,1,千里眼,3,耐暑,3,腹減り,1,気絶,-1,,,砂竜の上鱗,2,砂竜の上ヒレ,1,ドラグライト鉱石,4,鉄鉱石,10
ザザミフォールド,0,1,4,2,4,99,40,103,-3,3,-4,0,1,防御,2,ガード性能,1,雷耐性,-2,,,,,盾蟹の堅殻,3,盾蟹の尖爪,1,とがった爪,4,上竜骨,1
ザザミコート,0,2,4,2,4,99,20,61,-2,4,-3,1,2,防御,2,精密射撃,1,雷耐性,-2,,,,,盾蟹の堅殻,3,盾蟹の尖爪,1,とがった爪,4,上竜骨,1
ガブラスーツＳベルト,0,1,4,0,5,99,40,103,2,-3,3,2,-4,胴系統倍化,1,,,,,,,,,翼蛇竜の上皮,2,翼蛇竜の皮,5,火竜の翼,2,ガマのコイン,1
ガブラスーツＳバンド,0,2,4,0,5,99,20,61,3,-2,4,3,-3,胴系統倍化,1,,,,,,,,,翼蛇竜の上皮,2,翼蛇竜の皮,5,火竜の翼,2,ガマのコイン,1
ケチャＳフォールド,0,1,4,1,4,99,43,104,-5,3,-3,0,3,運気,-3,水属性攻撃,2,体術,2,気まぐれ,2,,,奇猿狐の大耳,1,奇猿狐の剛毛,4,堅牢な骨,2,キラビートル,2
ケチャＳコート,0,2,4,1,4,99,21,62,-4,4,-2,1,4,運気,-3,水属性攻撃,2,体術,2,気まぐれ,2,,,奇猿狐の大耳,1,奇猿狐の剛毛,4,堅牢な骨,2,キラビートル,2
クックＳフォールド,0,1,4,1,4,99,43,104,3,0,-2,-4,2,攻撃,3,聴覚保護,-2,スタミナ,3,火耐性,1,,,怪鳥の上鱗,2,怪鳥の堅殻,3,堅牢な骨,3,,
クックＳコート,0,2,4,1,4,99,21,62,4,1,-1,-3,3,攻撃,3,聴覚保護,-2,スタミナ,3,火耐性,1,,,怪鳥の上鱗,2,怪鳥の堅殻,3,堅牢な骨,3,,
クックＵフォールド,0,1,5,2,4,99,47,106,3,-4,-3,0,2,達人,1,火属性攻撃,3,水耐性,-2,,,,,青怪鳥の上鱗,2,青怪鳥の堅殻,3,強靭な鳥竜皮,1,上竜骨,3
クックＵコート,0,2,5,2,4,99,23,62,4,-3,-2,1,3,達人,1,火属性攻撃,3,水耐性,-2,,,,,青怪鳥の上鱗,2,青怪鳥の堅殻,3,強靭な鳥竜皮,1,上竜骨,3
オウビートアンカ,1,1,5,2,5,99,43,104,3,-5,3,-4,2,採取,2,回避性能,2,特殊攻撃,2,耐寒,-2,,,オオツノアゲハ,2,マレコガネ,2,アルビノエキス,3,ドスヘラクレス,3
オウビートコクサ,1,2,5,2,5,99,21,62,4,-4,5,-3,2,採取,2,回避性能,2,特殊攻撃,2,耐寒,-2,,,オオツノアゲハ,2,マレコガネ,2,アルビノエキス,3,ドスヘラクレス,3
パピメルアンカ,2,1,5,2,5,99,43,104,3,-5,3,-4,2,採取,2,回避性能,2,特殊攻撃,2,耐寒,-2,,,オオツノアゲハ,2,マレコガネ,2,アルビノエキス,3,ドスヘラクレス,3
パピメルコクサ,2,2,5,2,5,99,21,62,4,-4,5,-3,2,採取,2,回避性能,2,特殊攻撃,2,耐寒,-2,,,オオツノアゲハ,2,マレコガネ,2,アルビノエキス,3,ドスヘラクレス,3
イーオスＳフォールド,0,1,4,1,5,99,44,105,0,-4,-4,3,3,特殊攻撃,1,毒,5,気絶,-2,,,,,イーオスの上鱗,2,イーオスの上皮,3,ドラグライト鉱石,6,猛毒袋,2
イーオスＳコート,0,2,4,1,5,99,22,62,1,-3,-3,4,4,特殊攻撃,1,毒,4,気絶,-2,,,,,イーオスの上鱗,2,イーオスの上皮,3,ドラグライト鉱石,6,猛毒袋,2
ドーベルコイル,0,1,6,0,4,99,47,106,-2,0,0,0,3,龍属性攻撃,2,気力回復,4,腹減り,-2,耐震,3,,,いにしえの龍骨,3,桃毛獣の尖爪,3,堅牢な骨,5,竜骨【中】,10
ドーベルコート,0,2,6,0,4,99,24,62,-1,1,1,1,4,装填速度,3,龍属性攻撃,2,気力回復,4,腹減り,-2,,,いにしえの龍骨,3,桃毛獣の尖爪,3,堅牢な骨,5,竜骨【中】,10
ウルクＳフォールド,0,1,4,2,5,99,45,106,-3,2,-1,2,2,回避距離,2,効果持続,2,耐暑,-2,耐寒,2,,,白兎獣の剛毛,3,白兎獣の凍爪,2,堅牢な骨,3,ドスヘラクレス,8
ウルクＳコート,0,2,4,2,5,99,22,62,-2,3,0,3,3,回避距離,2,効果持続,2,耐暑,-2,耐寒,2,,,白兎獣の剛毛,3,白兎獣の凍爪,2,堅牢な骨,3,ドスヘラクレス,8
ホークコイル,1,1,6,2,5,99,45,106,2,-1,1,0,2,狩人,3,指揮,1,腹減り,-3,,,,,旅団チケット,1,ニャンターの証,2,ペピポパンプキン,5,天空の結晶,3
ホークコート,1,2,6,2,5,99,23,62,3,0,2,1,3,狩人,3,指揮,1,腹減り,-3,,,,,旅団チケット,1,ニャンターの証,2,ペピポパンプキン,5,天空の結晶,3
エコールスカート,2,1,6,2,5,99,45,106,2,-1,1,0,2,狩人,3,指揮,1,腹減り,-3,,,,,旅団チケット,1,ニャンターの証,2,ペピポパンプキン,5,天空の結晶,3
エコールフリル,2,2,6,2,5,99,23,62,3,0,2,1,3,狩人,3,指揮,1,腹減り,-3,,,,,旅団チケット,1,ニャンターの証,2,ペピポパンプキン,5,天空の結晶,3
ゲリョスＳフォールド,0,1,5,2,4,99,47,106,-5,2,3,-2,0,スタミナ,1,腹減り,-2,毒,2,,,,,ゴム質の上皮,4,モンスターの濃汁,2,大地の結晶,4,カブレライト鉱石,2
ゲリョスＳコート,0,2,5,2,4,99,23,62,-4,3,4,-1,1,スタミナ,1,腹減り,-2,毒,2,,,,,ゴム質の上皮,4,モンスターの濃汁,2,大地の結晶,4,カブレライト鉱石,2
ゲリョスＵフォールド,0,1,6,2,4,99,48,107,-5,2,3,-2,0,達人,-2,風圧,2,気絶,2,,,,,ゴム質の紫皮,3,毒怪鳥の紫翼,2,大地の結晶,4,上質な鳥竜骨,2
ゲリョスＵコート,0,2,6,2,4,99,24,62,-4,3,4,-1,1,達人,-2,風圧,2,気絶,2,,,,,ゴム質の紫皮,3,毒怪鳥の紫翼,2,大地の結晶,4,上質な鳥竜骨,2
ラングロフォールド,0,1,4,1,5,99,47,106,1,-3,0,-1,1,細菌学,2,回避性能,2,耐寒,-2,耐震,4,,,赤甲獣の堅殻,3,モンスターの濃汁,3,紅蓮石,2,,
ラングロコート,0,2,4,1,5,99,24,63,2,-2,1,0,2,細菌学,2,回避性能,2,耐寒,-2,耐震,4,,,赤甲獣の堅殻,3,モンスターの濃汁,3,紅蓮石,2,,
カブラＳフォールド,0,1,5,0,4,99,48,107,3,-5,-4,0,2,防御,5,採取,-2,体力,1,研ぎ師,1,,,鬼蛙の上鱗,4,草食竜の堅殻,3,堅牢な骨,2,怪力の種,9
カブラＳコート,0,2,5,0,4,99,24,62,4,-4,-3,1,3,装填速度,1,防御,5,採取,-2,体力,1,,,鬼蛙の上鱗,4,草食竜の堅殻,3,堅牢な骨,2,怪力の種,9
スキュラＳフォールド,0,1,5,1,4,99,48,107,-3,3,-3,2,3,達人,2,観察眼,1,腹減り,-3,高速設置,3,毒,1,影蜘蛛の堅殻,2,影蜘蛛の堅鋏角,3,堅牢な骨,1,飛甲虫の甲殻,4
スキュラＳコート,0,2,5,1,4,99,24,62,-2,4,-2,3,4,達人,2,観察眼,1,腹減り,-3,高速設置,3,毒,1,影蜘蛛の堅殻,2,影蜘蛛の堅鋏角,3,堅牢な骨,1,飛甲虫の甲殻,4
フルフルＳフォールド,0,1,5,2,5,99,50,107,-5,1,1,2,1,雷属性攻撃,4,広域,1,回復速度,2,気絶,-2,,,アルビノの霜降り,1,真珠色の柔皮,2,電撃袋,2,生命の粉塵,3
フルフルＳコート,0,2,5,2,5,99,25,63,-4,2,2,3,2,雷属性攻撃,4,広域,1,回復速度,2,気絶,-2,,,アルビノの霜降り,1,真珠色の柔皮,2,電撃袋,2,生命の粉塵,3
フルフルＵフォールド,0,1,6,1,5,99,51,108,1,-5,1,2,1,回復量,3,広域,1,回復速度,-2,,,,,魅惑色の柔皮,2,魅惑色の翼膜,2,上竜骨,4,生命の粉塵,3
フルフルＵコート,0,2,6,1,5,99,26,63,2,-4,2,3,2,回復量,3,広域,1,回復速度,-2,,,,,魅惑色の柔皮,2,魅惑色の翼膜,2,上竜骨,4,生命の粉塵,3
レイアＳフォールド,0,1,5,1,5,99,50,107,3,0,-2,0,-4,体力,5,火属性攻撃,3,回復量,1,回復速度,-2,,,雌火竜の上鱗,3,雌火竜の翼膜,4,雌火竜の紅玉,1,紅蓮石,2
レイアＳコート,0,2,5,1,5,99,25,63,4,1,-1,1,-3,体力,5,火属性攻撃,2,回復量,1,回復速度,-2,,,雌火竜の上鱗,3,雌火竜の翼膜,4,雌火竜の紅玉,1,紅蓮石,2
リオハートコイル,0,1,6,1,5,99,51,108,3,0,-2,0,-4,底力,2,火属性攻撃,2,風圧,4,気配,-1,,,桜火竜の上鱗,3,桜火竜の堅殻,2,爆炎袋,2,雌火竜の紅玉,1
リオハートコート,0,2,6,1,5,99,26,63,4,1,-1,1,-3,底力,2,火属性攻撃,2,風圧,4,気配,-1,,,桜火竜の上鱗,3,桜火竜の堅殻,2,爆炎袋,2,雌火竜の紅玉,1
ゴールドルナコイル,0,1,7,3,7,99,81,118,2,-4,-7,0,4,運気,3,重撃,2,雷耐性,-2,加護,1,,,金火竜の上鱗,5,雌火竜の紅玉,1,火竜の煌液,3,獄炎石,3
ゴールドルナコート,0,2,7,3,7,99,41,67,3,-3,-6,1,5,運気,3,重撃,1,雷耐性,-2,加護,1,,,金火竜の上鱗,5,雌火竜の紅玉,1,火竜の煌液,3,獄炎石,3
EXレイアフォールド,0,1,7,0,8,99,50,107,3,0,-2,0,-4,頑強,2,匠,3,回復量,4,気力回復,-3,,,希望の証,1,雌火竜の上鱗,4,雌火竜の紅玉,1,火炎袋,3
EXレイアコート,0,2,7,0,8,99,25,63,4,1,-1,1,-3,頑強,2,装填数,3,回復量,4,気力回復,-3,,,希望の証,1,雌火竜の上鱗,4,雌火竜の紅玉,1,火炎袋,3
バサルＳフォールド,0,1,5,1,5,99,50,107,-1,-2,1,1,-3,納刀,3,食事,4,腹減り,-2,耐泥耐雪,2,,,岩竜の堅殻,4,カブレライト鉱石,7,ドラグライト鉱石,8,ランポスの上鱗,3
バサルＳコート,0,2,5,1,5,99,25,63,0,-1,2,2,-2,納刀,2,食事,3,腹減り,-2,耐泥耐雪,2,,,岩竜の堅殻,4,カブレライト鉱石,7,ドラグライト鉱石,8,ランポスの上鱗,3
バサルＵフォールド,0,1,6,1,5,99,53,110,0,-2,0,-3,1,ガード性能,4,耐暑,3,毒,2,麻痺,-2,,,桃岩竜の堅殻,4,カブレライト鉱石,7,猛毒袋,3,強靭な鳥竜皮,3
バサルＵコート,0,2,6,1,5,99,27,63,1,-1,1,-2,2,通常弾強化,3,耐暑,3,毒,2,麻痺,-2,,,桃岩竜の堅殻,4,カブレライト鉱石,7,猛毒袋,3,強靭な鳥竜皮,3
アーティアＳコイル,0,1,5,2,5,99,51,108,0,-3,-3,2,3,匠,2,研ぎ師,-3,気力回復,2,,,,,太古の破片,5,獄炎石,3,さびた破片,4,カブレライト鉱石,10
アーティアＳコート,0,2,5,2,5,99,26,63,1,-2,-2,3,4,装填速度,-3,装填数,2,精密射撃,2,,,,,太古の破片,5,獄炎石,3,さびた破片,4,カブレライト鉱石,10
ジンオウＳフォールド,0,1,5,3,5,99,52,109,0,-2,3,-4,1,本気,3,斬れ味,2,雷属性攻撃,1,気配,-2,,,雷狼竜の堅殻,5,雷狼竜の高電毛,3,雷狼竜の尻尾,1,雷狼竜の逆鱗,1
ジンオウＳコート,0,2,5,3,5,99,26,63,1,-1,4,-3,2,装填速度,2,本気,3,雷属性攻撃,1,気配,-2,,,雷狼竜の堅殻,5,雷狼竜の高電毛,3,雷狼竜の尻尾,1,雷狼竜の逆鱗,1
ジンオウＵフォールド,0,1,6,0,6,99,53,110,0,-4,-5,0,4,回避性能,3,溜め短縮,3,無傷,2,龍属性攻撃,3,回復量,-2,獄狼竜の堅殻,5,獄狼竜の龍毛,4,獄狼竜の尻尾,1,垂皮竜の上皮,5
ジンオウＵコート,0,2,6,0,6,99,27,63,1,-3,-4,1,5,回避性能,3,無傷,3,装填数,3,龍属性攻撃,2,回復量,-2,獄狼竜の堅殻,5,獄狼竜の龍毛,4,獄狼竜の尻尾,1,垂皮竜の上皮,5
ゴアＳフォールド,0,1,6,1,5,99,52,109,-5,3,-3,2,-2,細菌学,3,闘魂,2,火耐性,-3,狂撃耐性,3,,,黒蝕竜の上暗翼,2,黒蝕竜の堅殻,5,黒蝕竜の逆鱗,1,黒蝕竜の尻尾,1
ゴアＳコート,0,2,6,1,5,99,26,63,-4,4,-2,3,-1,細菌学,3,闘魂,2,火耐性,-3,狂撃耐性,3,,,黒蝕竜の上暗翼,2,黒蝕竜の堅殻,5,黒蝕竜の逆鱗,1,黒蝕竜の尻尾,1
ガブルフォールド,0,1,5,2,5,99,52,109,-2,3,-4,0,1,達人,3,食事,3,回復速度,-2,,,,,灯魚竜の上皮,4,灯魚竜の上棘,1,化け鮫のヒレ,2,麻痺袋,5
ガブルコート,0,2,5,2,5,99,26,63,-1,4,-3,1,2,達人,3,食事,2,回復速度,-2,,,,,灯魚竜の上皮,4,灯魚竜の上棘,1,化け鮫のヒレ,2,麻痺袋,5
ギルドナイトコイル,1,1,6,2,8,99,52,109,0,0,0,0,0,剥ぎ取り,3,広域,4,気配,-2,,,,,希望の証,1,ランポスの尖爪,3,桃岩竜の翼,2,,
ギルドナイトスカート,1,2,6,2,8,99,26,63,1,1,1,1,1,剥ぎ取り,2,広域,4,気配,-2,,,,,希望の証,1,ランポスの尖爪,3,桃岩竜の翼,2,,
メイドスカート,2,1,6,2,8,99,52,109,0,0,0,0,0,剥ぎ取り,3,広域,4,気配,-2,,,,,希望の証,1,ランポスの尖爪,3,桃岩竜の翼,2,,
メイドフリル,2,2,6,2,8,99,26,63,1,1,1,1,1,剥ぎ取り,2,広域,4,気配,-2,,,,,希望の証,1,ランポスの尖爪,3,桃岩竜の翼,2,,
城塞遊撃隊【鎖帯】,0,1,6,2,6,99,53,110,0,0,0,0,0,属性解放,3,剥ぎ取り,2,根性,1,回復量,2,気配,-1,飛竜のコイン,3,狩猟王のコイン,3,大水袋,4,,
城塞弓撃隊【弾帯】,0,2,6,2,6,99,27,63,1,1,1,1,1,剥ぎ取り,1,回避距離,3,根性,2,回復量,2,気配,-1,飛竜のコイン,3,狩猟王のコイン,3,大水袋,4,,
セルタスＳフォールド,0,1,5,2,4,99,53,110,-3,2,-4,2,3,匠,2,砲術,1,斬れ味,2,気力回復,-3,,,徹甲虫の堅殻,5,徹甲虫の薄羽,2,徹甲虫の尖角,1,ドスヘラクレス,3
セルタスＳコート,0,2,5,1,4,99,27,63,-2,3,-3,3,4,装填速度,3,砲術,1,榴弾追加,4,気力回復,-3,,,徹甲虫の堅殻,5,徹甲虫の薄羽,2,徹甲虫の尖角,1,ドスヘラクレス,3
ザボアＳフォールド,0,1,5,2,5,99,53,110,-4,3,-5,3,0,氷属性攻撃,2,肉食,4,腹減り,-2,,,,,化け鮫の上皮,4,化け鮫の上ヒレ,2,化け鮫のヒレ,2,化け鮫の刃尾,1
ザボアＳコート,0,2,5,2,5,99,27,63,-3,4,-4,4,1,氷属性攻撃,2,肉食,4,腹減り,-2,,,,,化け鮫の上皮,4,化け鮫の上ヒレ,2,化け鮫のヒレ,2,化け鮫の刃尾,1
ガララＳフォールド,0,1,5,2,5,99,55,110,3,-3,0,-5,3,捕獲,3,聴覚保護,2,気まぐれ,-2,麻痺,2,,,絞蛇竜の上皮,6,絞蛇竜の牙,5,絞蛇竜の延髄,1,垂皮竜の上皮,3
ガララＳコート,0,2,5,2,5,99,28,64,4,-2,1,-4,4,捕獲,3,聴覚保護,2,気まぐれ,-2,麻痺,2,,,絞蛇竜の上皮,6,絞蛇竜の牙,5,絞蛇竜の延髄,1,垂皮竜の上皮,3
レックスＳフォールド,0,1,5,2,5,99,55,110,2,-1,-4,0,-2,匠,1,攻撃,3,研ぎ師,-2,食いしん坊,1,,,轟竜の堅殻,6,轟竜の上鱗,5,竜玉,1,肉厚な上皮,3
レックスＳコート,0,2,5,2,5,99,28,64,3,0,-3,1,-1,反動,-2,攻撃,3,装填数,1,食いしん坊,1,,,轟竜の堅殻,6,轟竜の上鱗,5,竜玉,1,肉厚な上皮,3
レックスＵフォールド,0,1,6,2,6,99,59,112,2,-4,-2,0,-1,聴覚保護,3,研ぎ師,-1,観察眼,1,食事,1,,,黒轟竜の堅殻,4,黒轟竜の上鱗,6,竜玉,1,イーオスの鱗,8
レックスＵコート,0,2,6,2,6,99,29,64,3,-3,-1,1,0,反動,-1,聴覚保護,3,観察眼,1,食事,1,,,黒轟竜の堅殻,4,黒轟竜の上鱗,6,竜玉,1,イーオスの鱗,8
エクスゼロコイル,0,1,7,2,8,99,81,118,3,-5,2,-3,1,一心,2,聴覚保護,3,研ぎ師,-2,食事,2,,,大轟竜の堅殻,6,大轟竜の上鱗,5,轟竜のアギト,1,火竜の延髄,1
エクスゼロコート,0,2,7,2,8,99,41,67,4,-4,3,-2,2,一心,2,反動,-2,聴覚保護,3,食事,2,,,大轟竜の堅殻,6,大轟竜の上鱗,5,轟竜のアギト,1,火竜の延髄,1
EXレックスフォールド,0,1,7,2,8,99,82,119,3,-1,-5,0,-3,匠,1,攻撃,3,研ぎ師,-2,食いしん坊,3,,,探求者の証,1,轟竜の堅殻,4,覇竜の剛爪,4,竜玉,3
EXレックスコート,0,2,7,2,8,99,41,67,4,0,-4,1,-2,反動,-2,攻撃,3,装填数,1,食いしん坊,3,,,探求者の証,1,轟竜の堅殻,4,覇竜の剛爪,4,竜玉,3
ブランゴフォールド,0,1,5,0,5,99,55,110,-4,2,0,2,1,攻撃,2,耐暑,-2,耐寒,2,耐泥耐雪,2,,,雪獅子の剛毛,4,雪獅子の髭,1,獣骨,3,キリンの皮,2
ブランゴコート,0,2,5,0,5,99,28,64,-3,3,1,3,2,攻撃,2,耐暑,-2,耐寒,2,耐泥耐雪,2,,,雪獅子の剛毛,4,雪獅子の髭,1,獣骨,3,キリンの皮,2
クロオビフォールド,0,1,6,2,8,99,55,110,2,2,2,2,2,匠,2,狩人,2,腹減り,-2,,,,,金獅子の黒毛,1,撃龍王のコイン,2,飛竜のコイン,2,牙竜のコイン,3
クロオビコート,0,2,6,2,8,99,28,64,3,3,3,3,3,装填数,2,狩人,2,腹減り,-2,,,,,金獅子の黒毛,1,撃龍王のコイン,2,飛竜のコイン,2,牙竜のコイン,3
レウスＳフォールド,0,1,5,2,5,99,57,112,3,0,-2,0,-4,攻撃,2,火属性攻撃,3,回復量,-2,,,,,火竜の堅殻,6,火竜の翼膜,4,火竜の逆鱗,1,ユニオン鉱石,2
レウスＳコート,0,2,5,2,5,99,28,64,4,1,-1,1,-3,攻撃,2,火属性攻撃,3,回復量,-2,,,,,火竜の堅殻,6,火竜の翼膜,4,火竜の逆鱗,1,ユニオン鉱石,2
リオソウルコイル,0,1,6,1,6,99,58,111,3,0,0,-2,-4,達人,3,体力,-2,聴覚保護,3,斬れ味,3,,,蒼火竜の堅殻,2,蒼火竜の上鱗,4,カブレライト鉱石,3,爆炎袋,2
リオソウルコート,0,2,6,1,6,99,29,64,4,1,1,-1,-3,達人,3,体力,-2,聴覚保護,2,通常弾強化,3,,,蒼火竜の堅殻,2,蒼火竜の上鱗,4,カブレライト鉱石,3,爆炎袋,2
シルバーソルコイル,0,1,7,2,7,99,81,118,2,-7,-4,0,4,痛撃,2,斬れ味,1,火属性攻撃,5,回復量,-3,,,銀火竜の堅殻,5,火竜の翼,3,火竜の紅玉,2,爆炎袋,3
シルバーソルコート,0,2,7,2,7,99,41,67,3,-6,-3,1,5,痛撃,2,貫通弾強化,2,火属性攻撃,3,回復量,-2,,,銀火竜の堅殻,5,火竜の翼,3,火竜の紅玉,2,爆炎袋,3
EXレウスフォールド,0,1,7,3,8,99,57,112,3,0,-2,0,-4,剛撃,1,匠,2,気力回復,-2,狩人,2,,,希望の証,1,火竜の堅殻,5,火竜の紅玉,1,獄炎石,3
EXレウスコート,0,2,7,3,8,99,28,64,4,1,-1,1,-3,剛撃,1,装填数,2,気力回復,-2,狩人,2,,,希望の証,1,火竜の堅殻,5,火竜の紅玉,1,獄炎石,3
グラビドＳフォールド,0,1,5,0,5,99,57,112,3,-4,0,2,-3,防御,4,ガード性能,4,スタミナ,-3,,,,,鎧竜の堅殻,1,鎧竜の翼,2,上竜骨,3,鎧竜の延髄,1
グラビドＳコート,0,2,5,0,5,99,29,64,4,-3,1,3,-2,反動,4,防御,4,スタミナ,-3,,,,,鎧竜の堅殻,1,鎧竜の翼,2,上竜骨,3,鎧竜の延髄,1
グラビドＵフォールド,0,1,6,1,6,99,58,111,3,-5,1,1,1,防御,4,ガード強化,2,スタミナ,-2,燃鱗,1,,,黒鎧竜の堅殻,1,鎧竜の堅殻,3,堅竜骨,1,ノヴァクリスタル,1
